,user_id,science_fiction,adventures,drama,history,infantile,juvenile,humor,woman,thriller,horror,love,suspense,other
37727,40954,176,26,162,30,77,126,18,35,4,10,38,10,74
37728,40955,259,16,261,42,34,98,8,14,50,8,22,121,166
37729,40956,24,8,81,66,0,0,0,0,5,0,11,5,70
37730,25381,175,10,170,23,52,143,0,16,0,20,58,6,33
37731,40959,217,10,221,76,77,56,0,59,10,20,87,20,202
37732,25529,126,0,166,38,53,42,10,14,0,0,37,18,274
37733,40961,435,70,388,102,170,440,16,26,0,30,86,26,98
37734,40962,258,6,258,59,115,198,20,18,6,0,24,20,200
37735,40963,204,12,236,39,74,157,42,29,12,6,40,18,142
37736,40964,234,8,252,111,114,208,0,32,6,6,37,18,191
37737,40967,329,10,295,76,71,108,26,32,30,36,46,30,59
37738,40965,360,16,328,86,82,128,22,38,14,32,52,56,164
37739,40968,204,46,176,74,92,256,16,0,0,6,28,6,43
37740,37793,173,4,210,50,40,33,10,4,38,20,13,66,303
37741,40969,117,16,105,80,81,107,6,20,0,4,32,20,71
37742,32391,127,0,166,68,64,80,0,50,10,0,49,20,153
37743,40931,84,18,73,48,58,62,0,0,0,4,28,16,12
37744,7058,134,0,123,36,39,52,0,10,28,0,6,20,46
37745,33004,86,4,96,17,26,98,6,28,0,16,22,18,52
37746,40970,83,30,111,61,56,26,20,15,24,0,9,16,144
37747,40971,327,45,306,99,162,212,28,44,8,4,50,32,171
37748,35405,145,6,154,46,52,59,8,18,34,0,23,10,164
37749,40972,421,26,396,39,20,38,0,4,60,10,10,104,103
37750,40958,176,20,205,115,110,135,0,36,6,16,46,16,123
37751,40975,269,38,273,153,128,114,20,15,20,30,29,20,472
37752,40960,246,30,234,131,152,172,16,8,0,8,34,20,125
37753,40977,218,10,227,6,21,74,10,4,3,14,15,27,91
37754,40978,131,47,134,15,75,182,3,15,8,10,22,0,68
37755,34035,295,34,283,98,46,76,16,22,0,0,23,8,116
37756,37075,277,32,232,87,44,86,20,51,12,46,34,28,227
37757,40980,144,6,140,25,49,138,0,16,6,10,62,12,55
37758,40966,243,8,284,82,105,69,0,37,20,0,59,28,245
37759,40131,107,6,93,6,62,100,6,0,0,16,6,0,26
37760,40981,118,14,114,19,16,16,0,14,0,14,61,0,65
37761,40935,216,0,221,102,122,150,32,40,8,22,64,8,155
37762,36069,310,30,245,101,145,320,8,22,6,42,74,28,23
37763,40974,278,26,250,108,70,70,6,18,8,18,39,44,145
37764,40982,177,24,166,29,66,40,0,11,10,84,26,0,253
37765,40983,342,26,353,165,103,126,8,60,8,10,61,24,147
37766,40984,251,16,252,26,112,160,17,47,10,48,74,20,172
37767,40985,110,0,134,22,32,44,0,41,10,28,8,0,146
37768,40989,511,20,433,95,130,294,8,31,10,46,50,30,70
37769,37135,296,26,305,108,127,204,22,20,4,14,35,34,202
37770,19884,295,58,278,124,107,122,18,38,14,6,33,30,202
37771,40785,208,32,184,122,94,110,0,16,28,8,25,38,119
37772,40990,292,8,340,151,139,84,0,51,6,0,61,16,304
37773,17817,271,30,271,79,21,80,0,13,18,8,11,36,73
37774,40991,199,26,184,109,104,102,10,28,10,18,38,26,193
37775,25568,116,0,112,0,30,32,0,10,0,12,28,0,14
37776,40994,202,8,214,25,46,140,26,41,8,38,62,23,63
37777,37589,292,10,279,84,50,78,0,0,26,10,10,50,69
37778,40995,204,8,217,34,102,203,20,32,18,6,70,10,115
37779,37424,254,10,259,63,62,74,0,0,36,0,37,84,78
37780,39453,138,32,197,82,125,66,16,30,24,16,46,24,251
37781,24053,100,10,131,55,60,40,20,45,20,10,35,20,260
37782,40997,34,10,30,0,0,0,0,0,10,0,0,18,43
37783,40999,447,28,361,116,66,102,18,10,18,36,15,26,201
37784,41000,460,20,437,46,81,132,0,28,50,78,130,123,35
37785,27648,148,16,151,74,70,58,0,10,20,0,14,40,33
37786,33158,192,22,231,94,57,88,6,12,32,0,46,34,145
37787,41001,151,16,178,24,141,150,16,45,0,12,76,0,222
37788,41002,271,10,317,48,164,307,0,31,12,8,39,22,242
37789,41003,442,39,356,104,34,34,20,14,18,14,10,20,93
37790,28422,192,14,197,44,60,98,20,36,0,34,40,0,125
37791,39072,318,42,272,40,58,250,14,22,0,0,25,14,64
37792,41005,241,3,287,48,109,164,43,61,40,10,53,58,160
37793,41006,223,10,199,22,48,259,0,2,0,58,41,0,40
37794,41007,503,70,449,185,202,576,40,55,0,54,107,20,130
37795,41010,95,18,100,52,52,104,0,6,10,8,48,4,127
37796,41011,289,22,324,93,144,158,18,58,6,6,59,32,139
37797,41012,217,6,247,110,101,104,0,26,24,8,33,30,195
37798,41015,327,18,346,94,134,188,42,53,48,20,56,60,148
37799,14560,110,10,214,148,80,50,10,20,20,0,49,10,322
37800,41018,490,64,402,148,218,350,18,18,16,52,77,30,75
37801,18231,236,32,212,38,32,235,8,4,0,4,40,14,69
37802,41020,118,36,124,69,34,38,20,9,6,12,0,6,198
37803,41024,210,10,166,30,30,135,0,30,0,110,85,0,33
37804,576,254,10,281,72,99,88,10,41,0,0,44,30,125
37805,40919,154,16,148,20,54,140,0,22,0,42,54,10,38
37806,41017,142,22,135,55,52,52,2,12,2,0,29,20,100
37807,41031,101,10,97,30,18,50,0,36,0,12,46,8,26
37808,41034,298,16,270,22,16,86,0,16,0,6,19,0,32
37809,41037,386,18,316,99,128,116,44,6,14,86,27,22,155
37810,41035,123,18,117,40,37,42,18,16,30,60,8,50,117
37811,41038,194,18,168,44,110,224,24,0,0,0,17,6,128
37812,41036,290,18,245,140,57,68,40,21,0,30,13,8,287
37813,11489,116,32,176,49,32,34,3,26,8,0,49,24,248
37814,41040,255,32,212,88,132,135,16,6,20,48,25,26,171
37815,41042,133,10,273,101,50,50,0,61,14,4,50,18,228
37816,41043,276,16,276,117,96,124,10,45,16,16,68,46,137
37817,41044,236,10,217,0,13,202,0,20,0,72,87,0,36
37818,41046,395,36,368,92,74,84,26,5,16,10,5,38,145
37819,41048,263,14,232,56,47,30,6,7,8,26,10,16,138
37820,41049,234,20,245,43,105,172,18,72,26,10,122,40,134
37821,41028,67,17,113,54,16,18,0,11,19,0,31,11,137
37822,35701,281,32,276,98,81,163,6,20,20,6,28,36,145
37823,41051,242,22,284,74,171,178,10,31,16,10,55,24,291
37824,41052,347,10,340,20,109,456,10,10,10,20,43,10,71
37825,12901,225,10,193,52,65,148,32,11,12,14,11,18,130
37826,41054,220,10,212,61,93,106,0,42,18,0,70,28,131
37827,41055,159,14,232,89,88,81,0,21,0,4,31,22,166
37828,41056,214,0,234,85,91,42,0,64,10,22,60,36,97
37829,41053,163,6,180,60,65,29,2,15,0,0,38,0,197
37830,19040,229,10,192,0,53,261,0,20,0,0,50,0,0
37831,235,134,10,164,62,23,43,0,0,9,9,9,0,99
37832,41059,276,40,247,82,72,98,20,6,16,26,7,44,144
37833,39643,304,8,299,10,0,18,0,14,58,10,17,128,4
37834,41045,117,10,157,4,65,54,0,10,16,10,20,26,220
37835,41060,302,18,281,81,70,76,0,10,18,0,41,34,201
37836,33055,162,16,172,43,15,25,10,0,6,8,5,12,138
37837,40089,119,0,156,66,46,62,0,34,2,0,34,22,205
37838,41065,340,40,315,120,70,70,10,25,10,30,45,20,212
37839,41026,265,20,330,150,125,195,20,60,10,10,70,10,277
37840,41067,221,20,206,10,23,108,0,24,38,16,32,28,24
37841,26928,131,0,151,5,0,5,0,10,0,0,35,33,176
37842,41069,217,10,215,49,54,76,26,5,10,10,20,10,183
37843,41068,423,18,357,116,66,108,8,30,8,32,30,24,96
37844,40603,67,12,76,20,25,44,4,20,0,10,17,0,104
37845,41071,138,0,205,72,88,82,5,27,10,10,48,0,181
37846,38543,214,10,198,63,95,96,8,0,0,14,43,20,161
37847,40853,120,6,105,0,4,14,8,2,9,43,10,18,120
37848,41073,312,38,285,99,46,109,8,0,10,8,18,0,104
37849,41074,446,52,385,102,131,214,16,28,20,8,34,42,171
37850,35339,308,14,314,18,4,0,0,0,32,44,8,64,177
37851,40558,109,20,146,44,34,52,10,38,14,46,63,52,149
37852,41076,37,8,82,11,6,18,6,4,0,0,13,0,80
37853,41077,198,16,266,58,81,142,8,28,32,0,47,32,134
37854,35598,81,8,111,38,5,4,0,0,18,0,5,10,56
37855,24987,366,8,380,24,26,20,0,8,93,0,17,117,31
37856,41078,348,20,311,68,107,112,0,4,0,34,85,20,33
37857,41079,77,16,160,85,39,21,10,35,17,0,43,5,148
37858,33309,166,16,225,69,62,34,0,23,6,10,14,6,266
37859,41041,166,8,241,124,73,49,20,49,16,10,42,22,180
37860,41080,58,8,79,12,6,20,0,4,6,0,14,0,127
37861,41072,195,13,248,103,98,46,0,40,18,10,68,26,272
37862,18656,267,8,204,19,29,170,0,18,0,16,50,0,18
37863,23956,432,24,443,73,77,198,8,61,58,38,72,78,126
37864,31311,306,30,286,10,65,240,0,10,0,110,101,18,35
37865,41082,147,18,139,34,32,68,6,12,14,6,14,8,88
37866,41085,348,10,300,0,22,48,0,13,10,92,68,10,52
37867,36838,80,10,80,5,8,10,0,10,0,0,25,0,14
37868,3144,192,16,184,88,61,76,0,8,8,0,32,12,102
37869,41086,74,0,85,16,72,51,6,10,0,0,19,0,102
37870,41087,292,0,287,0,0,62,0,10,10,120,38,10,17
37871,38560,264,16,238,164,80,135,0,36,10,8,25,36,149
37872,41089,222,20,207,10,25,269,0,10,0,80,45,0,30
37873,41090,104,0,123,48,79,90,30,20,10,10,50,10,259
37874,26783,22,6,36,10,0,8,0,0,0,0,4,0,105
37875,39966,226,22,233,54,59,136,8,57,24,8,54,26,77
37876,41091,229,11,249,63,73,150,0,73,18,8,113,26,260
37877,39798,304,28,352,139,130,200,16,30,0,16,55,36,190
37878,41093,329,6,263,52,58,70,0,0,10,32,5,0,122
37879,41096,222,40,199,81,76,126,24,16,8,8,45,22,108
37880,41092,231,8,225,10,26,318,0,26,0,26,34,0,20
37881,41097,191,26,251,73,60,122,24,50,22,18,40,40,236
37882,25690,165,30,173,57,48,50,6,4,16,0,22,8,134
37883,41098,241,6,253,49,100,325,16,38,6,38,73,0,68
37884,35570,107,0,114,0,14,75,1,32,0,0,49,4,29
37885,20936,372,32,317,60,94,224,0,0,0,24,24,16,29
37886,30844,274,20,265,28,18,80,0,18,0,72,65,0,33
37887,21433,129,0,178,68,64,60,23,14,0,0,88,0,72
37888,41100,237,8,242,53,28,56,0,18,0,8,31,18,141
37889,41101,161,28,129,55,86,124,8,26,8,40,39,8,128
37890,41102,218,8,243,56,37,151,4,22,0,0,44,4,156
37891,41103,443,36,346,94,158,356,0,8,20,22,43,40,37
37892,8742,152,16,214,54,90,73,36,30,0,6,26,0,168
37893,40335,176,22,198,75,64,82,54,38,0,0,30,8,130
37894,19888,353,24,336,56,105,356,0,30,18,22,63,68,129
37895,41105,613,28,533,75,145,170,20,0,18,118,35,60,197
37896,41106,76,20,85,18,50,76,0,10,0,10,36,10,140
37897,40593,180,8,170,4,8,76,0,14,16,66,36,8,0
37898,41107,159,20,152,0,172,179,18,8,0,0,0,0,190
37899,40672,343,50,310,70,168,434,10,0,10,0,28,23,36
37900,41108,188,16,229,81,76,60,8,0,10,30,36,20,259
37901,41109,25,10,110,55,46,26,8,0,8,0,25,6,139
37902,41110,188,16,200,57,94,106,0,44,10,0,56,18,89
37903,41111,199,14,216,50,31,28,6,14,42,10,23,68,172
37904,41113,328,8,335,92,137,236,17,34,10,28,63,32,237
37905,41114,222,28,228,74,95,237,48,22,20,10,29,28,241
37906,41115,298,58,253,64,53,90,0,0,57,66,11,53,151
37907,41117,95,0,125,15,55,55,0,35,0,10,60,0,126
37908,41119,139,6,162,40,141,117,20,14,0,0,20,0,207
37909,7303,307,10,306,8,4,0,0,0,16,0,10,66,48
37910,40656,206,16,186,14,50,286,0,24,0,30,44,8,38
37911,41121,292,26,256,56,57,242,0,16,0,44,57,18,0
37912,41122,350,0,373,87,95,116,0,46,58,0,42,62,116
37913,41123,224,10,222,66,46,74,10,18,8,8,27,34,70
37914,41124,220,34,189,82,110,284,44,6,0,24,22,24,24
37915,41125,170,22,159,58,51,110,10,20,34,14,30,30,62
37916,7153,239,0,247,94,71,110,0,53,36,56,43,42,134
37917,32662,167,10,171,26,38,173,0,5,8,0,77,0,50
37918,41127,74,8,148,37,32,30,0,29,10,0,48,0,158
37919,24619,347,0,327,10,5,0,0,30,0,98,80,0,32
37920,41130,223,0,252,121,152,120,42,34,8,8,54,14,230
37921,41131,485,32,452,103,104,348,12,10,46,90,37,56,201
37922,34709,159,52,120,59,88,94,18,18,0,0,10,0,72
37923,41132,334,20,306,95,135,226,6,26,8,38,53,50,151
37924,41133,279,26,260,41,25,91,0,8,0,72,23,20,247
37925,34903,179,22,211,101,102,86,50,50,8,6,36,8,233
37926,34590,15,0,33,0,0,0,10,10,0,0,5,0,13
37927,37311,313,42,256,40,52,148,0,10,24,14,18,18,26
37928,33890,199,43,219,61,13,23,6,0,40,0,20,84,241
37929,41135,229,0,216,27,8,89,5,0,33,10,13,17,148
37930,41138,142,24,135,12,30,32,0,8,20,34,47,20,31
37931,41139,308,38,242,104,85,109,0,8,45,36,18,70,70
37932,41095,316,34,284,51,15,30,0,16,56,40,42,116,50
37933,41140,262,38,264,124,103,105,18,51,10,32,37,18,184
37934,35753,224,34,226,114,91,85,0,8,34,14,51,46,77
37935,14450,255,20,251,58,100,110,30,40,8,8,43,28,268
37936,41143,425,70,389,60,50,110,0,0,40,56,15,132,110
37937,41142,400,50,379,109,102,142,22,56,10,8,49,44,163
37938,41145,316,16,353,77,116,120,0,26,62,68,79,80,271
37939,40311,271,26,267,106,90,154,10,4,12,0,9,30,105
37940,41147,162,22,219,131,52,51,0,52,10,0,42,10,218
37941,41146,205,0,214,5,11,36,0,18,0,52,44,18,4
37942,41148,186,20,170,84,96,150,0,10,10,10,34,34,74
37943,37945,210,10,234,61,58,12,0,20,0,0,32,43,132
37944,41149,177,0,238,77,83,102,8,55,0,0,44,3,148
37945,39967,174,10,165,10,39,191,0,18,0,24,44,0,22
37946,41144,348,16,315,96,147,350,10,14,18,18,43,52,103
37947,15271,240,0,228,31,46,153,12,0,28,18,30,66,55
37948,41129,265,24,277,115,108,166,34,55,10,36,49,22,224
37949,41151,266,34,245,116,113,145,38,45,8,18,34,28,215
37950,37154,230,22,244,44,83,137,24,18,26,10,72,28,258
37951,41141,120,0,135,10,45,190,30,20,0,10,30,0,20
37952,41152,166,6,133,10,95,194,8,8,0,10,4,0,139
37953,15107,166,8,216,55,41,43,0,28,22,40,24,36,151
37954,41154,214,0,239,14,28,37,0,24,43,0,35,46,133
37955,17411,266,16,330,115,141,150,18,69,28,6,58,58,199
37956,7292,136,0,161,72,10,40,0,3,10,0,12,0,119
37957,41155,293,20,240,60,173,236,68,10,0,40,6,0,145
37958,41156,219,18,216,102,108,180,0,34,0,24,54,20,108
37959,35770,164,11,172,42,55,71,7,31,0,8,34,4,68
37960,15542,289,16,324,141,104,153,0,66,20,10,47,20,265
37961,41158,197,40,202,20,48,122,0,47,26,8,59,67,96
37962,41159,154,16,113,64,58,96,10,8,2,32,17,2,71
37963,41161,241,20,249,67,97,140,14,29,20,10,53,23,115
37964,41162,164,12,234,120,21,67,0,40,18,0,23,22,247
37965,41163,380,36,355,100,108,122,0,8,84,24,40,92,71
37966,41164,152,10,137,28,76,212,56,0,0,20,36,0,69
37967,41166,150,5,125,25,65,115,5,15,0,50,5,0,52
37968,41167,365,28,351,18,97,520,34,8,0,18,27,0,71
37969,41157,178,0,205,8,50,72,10,26,20,0,47,19,97
37970,41170,93,12,154,33,20,36,0,36,16,0,53,24,173
37971,38238,168,36,203,92,34,54,23,44,10,0,34,26,146
37972,41171,102,12,122,41,29,55,8,25,10,2,17,8,150
37973,32130,316,32,329,94,111,208,46,14,40,12,32,82,124
37974,41173,197,26,172,64,79,176,6,13,20,6,31,40,105
37975,38740,231,32,265,102,132,186,18,35,32,10,39,40,193
37976,41176,373,54,350,92,147,430,6,18,8,16,89,28,37
37977,41179,137,32,148,42,80,118,30,10,6,18,50,6,185
37978,19311,261,6,260,64,70,127,6,37,16,10,67,6,97
37979,38631,273,25,250,90,64,133,12,1,0,36,36,30,86
37980,40759,293,18,253,40,121,346,0,14,0,8,44,10,26
37981,10596,154,3,224,35,54,72,40,45,3,14,53,8,111
37982,41178,213,16,250,79,113,98,14,30,6,14,41,30,199
37983,41182,214,10,206,0,25,86,0,18,8,84,68,8,12
37984,41184,269,18,235,57,101,74,42,28,34,38,20,34,193
37985,41186,266,44,284,131,147,190,50,33,8,16,39,18,258
37986,32137,187,0,204,51,40,42,0,6,22,14,18,40,148
37987,41187,233,26,197,109,55,50,22,15,16,0,30,8,123
37988,41188,95,16,155,20,117,82,0,4,4,0,34,4,269
37989,41189,296,16,272,10,99,350,0,40,0,82,114,6,7
37990,41190,365,40,340,64,60,90,0,0,70,10,28,110,155
37991,41175,192,18,178,43,21,79,5,8,10,10,9,30,154
37992,41191,235,26,175,118,40,60,30,13,10,14,7,40,112
37993,41181,337,0,360,55,72,108,6,29,8,0,45,60,119
37994,41192,133,16,171,63,18,33,0,22,23,18,21,61,231
37995,1199,165,20,156,24,32,75,4,15,9,16,27,3,94
37996,41193,257,36,316,86,148,216,26,85,21,0,59,21,234
37997,32807,262,6,234,88,62,82,0,18,8,14,22,44,64
37998,41194,159,8,171,68,46,62,8,24,16,8,27,32,205
37999,41195,179,18,207,73,40,38,8,32,18,8,50,34,162
38000,40393,242,10,244,0,58,83,30,0,0,10,18,0,156
38001,41200,118,0,129,45,100,111,41,30,10,0,40,10,176
38002,41118,299,50,267,112,79,154,0,8,26,22,21,72,81
38003,37736,169,10,211,26,71,163,25,26,0,14,81,10,109
38004,41205,499,70,431,148,239,350,50,31,18,40,83,38,242
38005,41204,460,32,414,54,98,407,30,0,16,6,18,54,133
38006,28848,194,8,188,33,28,84,0,6,30,0,17,42,91
38007,30083,105,6,122,12,35,87,0,28,12,8,37,21,69
38008,41207,187,8,193,60,84,229,18,18,0,2,44,6,84
38009,26121,164,10,158,19,27,35,0,8,17,50,50,17,19
38010,6569,213,24,270,80,116,94,6,53,26,0,74,28,216
38011,41208,327,50,284,46,118,408,0,10,0,0,34,30,24
38012,36872,92,10,110,36,30,28,0,14,16,0,34,16,202
38013,36192,95,0,115,44,8,42,0,20,16,0,26,36,201
38014,41210,287,20,268,68,108,374,0,18,0,30,68,22,11
38015,41116,219,0,250,65,86,83,16,21,14,8,100,30,177
38016,21693,424,18,378,46,20,108,8,6,10,6,17,20,56
38017,41212,174,29,216,60,16,0,0,0,32,0,11,46,65
38018,41027,322,16,321,36,45,120,30,28,16,32,21,44,113
38019,41201,181,10,199,0,25,4,0,10,45,16,15,118,148
38020,38018,273,18,246,49,53,170,0,33,0,38,66,0,73
38021,41215,313,0,288,0,40,390,0,20,10,66,42,0,20
38022,41213,354,32,341,79,26,56,16,10,98,18,9,146,220
38023,41216,234,10,310,74,136,139,31,44,0,4,77,24,151
38024,41218,324,10,316,68,111,280,32,42,6,2,45,96,63
38025,41219,278,18,225,37,123,250,32,10,0,8,23,32,217
38026,41220,195,24,202,104,132,126,8,11,24,10,20,38,177
38027,41223,329,42,274,117,128,352,0,26,0,30,75,30,72
38028,41224,147,20,192,36,21,15,0,6,42,0,17,53,167
38029,41225,179,20,162,62,64,212,0,8,0,26,17,28,34
38030,41228,338,34,313,76,71,114,26,20,16,18,39,42,246
38031,41227,244,10,213,48,8,10,10,0,0,0,3,20,111
38032,41229,53,0,54,0,20,88,24,8,0,12,22,0,23
38033,41221,344,20,245,98,62,46,10,20,20,62,5,38,66
38034,41231,333,20,317,75,99,162,28,54,6,20,62,16,151
38035,41230,235,26,252,58,83,112,16,52,14,12,39,8,293
38036,30881,217,20,204,104,95,115,16,24,14,0,34,18,164
38037,41233,184,10,167,0,37,268,0,24,0,6,41,6,2
38038,41234,218,0,257,76,84,120,4,33,24,26,34,44,357
38039,41235,237,11,326,163,63,65,5,66,8,0,55,8,239
38040,41236,219,8,207,8,52,288,0,10,0,66,62,0,15
38041,41237,232,20,226,86,61,76,0,8,10,10,14,30,149
38042,41239,141,10,184,15,57,42,0,38,10,14,56,38,208
38043,41242,225,22,259,112,140,142,8,46,32,4,76,24,150
38044,41243,214,10,249,0,35,0,0,10,25,0,25,63,100
38045,41241,143,16,146,13,16,92,0,22,0,6,62,0,27
38046,41245,224,8,196,8,59,234,0,10,0,6,20,0,38
38047,41246,351,28,301,101,108,372,0,32,16,64,95,50,53
38048,41238,25,8,39,16,13,22,10,10,8,0,8,8,61
38049,27883,234,14,216,32,54,192,1,12,0,16,28,16,75
38050,41247,246,10,226,18,20,78,0,0,0,68,97,0,19
38051,41248,38,2,73,35,8,24,0,23,4,0,48,14,79
38052,40998,321,0,266,14,74,337,8,30,0,28,22,28,40
38053,41211,132,8,128,16,0,25,0,8,0,8,15,12,46
38054,41249,521,28,425,88,46,133,28,0,0,38,7,14,116
38055,41250,166,16,257,120,89,70,6,54,0,8,38,0,152
38056,40979,236,18,193,52,94,268,0,10,0,16,51,16,9
38057,40973,254,38,183,51,46,142,0,18,2,8,21,30,98
38058,36323,342,18,311,42,19,66,18,6,58,8,6,54,65
38059,41251,81,0,88,6,24,30,0,6,12,0,17,20,80
38060,41252,14,0,48,36,18,9,0,9,10,0,7,0,50
38061,41253,313,22,273,109,107,168,0,25,0,24,45,16,102
38062,41255,169,12,175,16,50,203,0,30,0,26,72,6,24
38063,16495,169,14,193,14,27,38,0,4,28,8,18,64,83
38064,41257,199,0,236,72,80,76,10,15,8,10,44,18,251
38065,41258,292,20,267,15,45,172,10,10,10,88,59,20,45
38066,41263,309,24,296,93,20,70,0,15,23,30,28,44,95
38067,41261,253,10,285,95,163,138,0,23,16,8,76,22,155
38068,31527,231,8,250,86,85,84,0,34,4,10,36,14,148
38069,41266,134,6,150,43,69,76,18,23,12,12,25,10,168
38070,33998,268,6,253,46,40,112,8,0,16,8,4,16,136
38071,41267,239,22,206,69,82,145,16,36,26,22,27,23,208
38072,26317,203,25,240,134,82,87,0,34,10,18,40,14,276
38073,14647,152,8,182,99,69,34,6,39,16,0,45,16,235
38074,41269,318,18,279,16,79,374,0,28,26,102,61,20,30
38075,41270,271,28,295,140,139,166,22,50,2,16,54,34,214
38076,41271,273,34,222,10,54,134,0,18,0,40,46,8,6
38077,41272,221,18,215,72,39,78,48,4,18,18,22,22,162
38078,41265,196,28,179,78,75,158,18,18,0,28,41,8,74
38079,25951,174,16,242,78,42,41,8,46,39,0,34,29,100
38080,35321,250,20,209,84,89,268,0,46,6,12,73,20,61
38081,41274,257,24,249,108,92,84,24,10,20,0,17,24,121
38082,41275,337,19,290,26,28,70,0,16,8,4,36,8,73
38083,41165,204,28,218,56,90,162,16,25,4,14,42,16,126
38084,40545,314,64,253,147,113,180,24,18,8,14,22,50,106
38085,25412,325,42,262,10,46,158,0,17,0,12,56,0,25
38086,41276,144,10,139,0,37,24,0,20,0,20,87,0,7
38087,41277,179,6,173,0,4,81,0,14,8,4,85,8,23
38088,41278,208,0,194,12,14,69,0,8,36,8,7,84,69
38089,41279,161,0,156,0,10,68,0,0,0,0,71,0,27
38090,41281,187,0,185,55,29,52,0,36,16,30,38,24,102
38091,41280,97,4,114,19,5,42,0,28,30,0,18,30,184
38092,39386,182,12,217,64,48,90,10,25,4,0,26,16,102
38093,41285,109,0,121,28,144,138,26,5,0,10,16,0,178
38094,41286,219,16,230,49,79,87,0,30,22,0,52,56,122
38095,8210,153,0,162,40,28,86,0,6,8,0,8,22,84
38096,41288,286,26,280,140,68,69,10,28,18,10,22,46,150
38097,41287,152,0,168,42,120,118,30,10,0,8,16,8,165
38098,41290,348,18,324,55,106,238,0,25,0,14,44,18,89
38099,41291,115,0,122,42,12,46,4,6,10,4,3,10,76
38100,41292,246,16,290,96,112,62,6,37,52,0,30,46,207
38101,41294,290,50,340,118,155,280,0,40,20,40,120,40,187
38102,41298,433,52,421,132,124,312,50,59,0,24,82,30,147
38103,38173,497,30,457,80,79,342,0,38,0,0,58,0,63
38104,41299,83,0,78,34,42,48,0,16,6,10,17,16,159
38105,41300,244,24,313,88,104,172,10,54,2,8,45,12,337
38106,27499,208,18,285,111,164,111,10,61,0,18,81,6,457
38107,41302,225,30,223,82,100,100,26,30,12,6,39,18,217
38108,41301,165,20,158,102,63,196,0,14,8,0,21,42,29
38109,41303,199,22,226,124,105,137,6,52,30,18,46,52,216
38110,30333,167,18,216,70,46,82,18,12,0,0,33,4,327
38111,41295,328,76,264,68,157,238,0,8,16,62,73,32,40
38112,41282,238,38,281,148,119,124,8,47,18,18,52,8,379
38113,41309,187,8,185,19,12,32,8,4,14,34,6,25,149
38114,32793,178,10,225,39,162,118,0,18,0,0,16,18,255
38115,41311,216,34,208,36,66,190,0,18,0,48,62,18,8
38116,41312,431,63,320,110,84,104,39,0,10,44,12,28,77
38117,41313,147,8,127,19,80,90,8,0,0,16,19,6,58
38118,41315,263,10,296,36,60,165,0,34,10,54,53,20,116
38119,13258,394,20,325,88,93,176,28,10,21,25,30,36,77
38120,41316,382,32,355,58,106,364,0,36,2,52,81,36,16
38121,41319,228,40,338,215,90,60,20,50,10,20,85,10,461
38122,41318,369,30,336,77,93,409,0,6,0,12,25,44,214
38123,5460,168,8,214,58,116,211,8,47,0,0,72,8,74
38124,41321,220,24,223,114,48,30,22,24,32,16,26,18,194
38125,41322,287,20,281,78,112,106,10,36,26,14,43,44,291
38126,21985,213,18,251,108,107,87,0,32,8,0,33,24,196
38127,38000,288,8,257,12,31,246,16,40,0,60,55,8,27
38128,41323,97,5,82,20,20,30,5,0,20,68,10,40,97
38129,41324,118,0,165,48,92,134,20,18,10,10,24,0,148
38130,37803,201,20,202,47,97,278,0,18,0,16,23,18,45
38131,41326,211,14,182,76,52,97,16,12,20,16,14,10,174
38132,27575,230,16,259,73,76,108,24,28,8,6,46,16,85
38133,41203,122,40,231,85,70,82,10,59,0,2,101,0,234
38134,41327,97,8,117,10,11,34,6,16,6,4,26,22,79
38135,41329,332,62,278,106,78,126,54,14,16,54,39,30,237
38136,41328,307,30,328,149,156,160,15,19,18,0,39,28,357
38137,23442,195,10,235,38,110,80,10,40,0,0,69,0,227
38138,13765,158,10,140,12,5,100,16,29,0,16,32,0,32
38139,41331,294,28,267,72,94,332,0,12,0,82,72,38,16
38140,41333,153,10,212,104,55,50,15,50,10,0,30,20,225
38141,41334,191,18,148,76,54,122,18,20,0,10,16,20,128
38142,40880,135,8,142,33,51,195,0,31,0,8,51,15,22
38143,41336,293,28,311,82,97,132,50,18,14,18,41,24,137
38144,41337,289,14,305,114,60,58,6,21,24,10,41,69,288
38145,41340,168,16,248,36,54,104,0,45,10,0,45,10,179
38146,41341,94,0,89,15,60,87,0,0,0,20,10,0,114
38147,14369,144,10,184,45,28,16,23,32,0,0,37,22,142
38148,41332,69,22,61,22,20,38,0,18,18,10,30,18,27
38149,27287,365,20,373,42,144,396,0,53,0,60,109,26,84
38150,41343,185,20,183,68,64,70,22,11,0,10,31,8,124
38151,41345,210,6,215,61,114,109,20,6,30,4,29,50,173
38152,41346,373,52,332,119,127,354,8,24,0,36,74,36,82
38153,5519,309,10,313,62,98,147,0,37,26,10,26,34,103
38154,41348,86,6,126,64,57,30,0,26,16,0,46,14,193
38155,22714,242,20,214,107,76,156,6,50,10,38,61,12,79
38156,41350,162,4,192,75,28,90,0,26,0,8,22,8,196
38157,41344,262,0,248,5,10,72,0,4,0,0,36,0,16
38158,38072,196,3,208,113,36,80,0,26,8,0,20,16,86
38159,41352,214,6,215,51,137,188,22,6,6,4,33,20,142
38160,41353,167,18,160,8,36,34,6,8,0,14,92,0,67
38161,21176,262,28,232,50,53,356,0,3,0,8,41,18,8
38162,41354,387,26,304,113,84,153,18,20,10,46,28,10,328
